Weight,Word_1,Part_1,Word_2,Part_2
605,Kleidung,Substantiv,Одежда,существительное
605,Geiseln,Substantiv,Заложники,существительное
604,erlauben,Verb,Позволять,глагол
604,Schöne,Adjektiv,Красивый,прилагательное
604,Russen,Substantiv,Русские,существительное
604,haben's,Verb,Возьми это,глагол
603,Bereich,Substantiv,Область,существительное
603,Figuren,Substantiv,Цифры,существительное
603,dumme,Adjektiv,Глупые,прилагательное
603,aufstehen,Verb,Вставать,глагол
602,anhalten,Verb,Останавливаться,глагол
602,Staat,Substantiv,Состояние,существительное
601,geführt,Verb,Вел,глагол
601,zog,Verb,Вытащил,глагол
601,streiten,Verb,Спорить,глагол
601,Schnee,Substantiv,Снег,существительное
601,Patient,Substantiv,Пациент,существительное
600,Beruf,Substantiv,Профессия,существительное
600,willen,Verb,Воля,глагол
600,Tests,Substantiv,Тесты,существительное
599,Curtis,Eigenname,Кертис,имя собственное
599,Sally,Eigenname,Салли,имя собственное
599,Roy,Eigenname,Рой,имя собственное
598,irgendeine,Pronomen,Любой,местоимение
598,zuviel,Adverb,Слишком,наречие
598,Verhalten,Substantiv,Вести себя,существительное
598,Tote,Adjektiv,Мертвый,прилагательное
598,Regel,Substantiv,Правило,существительное
598,interessieren,Verb,Заинтересованный,глагол
597,aufgegeben,Verb,Заброшенный,глагол
597,Stolz,Substantiv,Гордый,существительное
597,schlug,Verb,Ударять,глагол
597,neulich,Adverb,Недавно,наречие
597,Madam,Substantiv,Мадам,существительное
597,Heimat,Substantiv,Родной город,существительное
597,Gegenteil,Substantiv,Противоположный,существительное
596,atmen,Verb,Дышать,глагол
596,Vampir,Substantiv,Вампир,существительное
596,lebte,Verb,Жил,глагол
596,he,Interjektion,Привет,междометие
596,fähig,Adjektiv,Способный,прилагательное
596,erleben,Verb,Опыт,глагол
596,Entscheidungen,Substantiv,Решения,существительное
595,beschlossen,Verb,Решенный,глагол
595,Wurde,Verb,Стал,глагол
595,Prozess,Substantiv,Процесс,существительное
595,Mitleid,Substantiv,Жалость,существительное
595,geworfen,Verb,Брошенный,глагол
594,drücken,Verb,Нажимать,глагол
594,Sterben,Verb,Умереть,глагол
594,ließen,Verb,Позволять,глагол
594,jedoch,Adverb,Однако,наречие
593,Cop,Substantiv,Полицейский,существительное
592,befinden,Verb,Состояние,глагол
592,Shane,Eigenname,Шейн,имя собственное
592,Osten,Substantiv,Восток,существительное
592,Gerät,Substantiv,Устройство,существительное
591,Chicago,Eigenname,Чикаго,имя собственное
591,Wege,Substantiv,Пути,существительное
591,Unterhaltung,Substantiv,Развлечение,существительное
591,Steht,Verb,Стенды,глагол
591,esse,Verb,Есть,глагол
590,eifersüchtig,Adjektiv,Ревнивый,прилагательное
590,Tanz,Substantiv,Танцевать,существительное
590,lebend,Adjektiv,Жить,прилагательное
590,genießen,Verb,Наслаждаться,глагол
589,Chase,Eigenname,Гнаться,имя собственное
589,schwarze,Adjektiv,Черный,прилагательное
589,High,Adjektiv,Высокий,прилагательное
589,beeindruckt,Verb,Впечатленный,глагол
588,abgesehen,Präposition,Отдельно,предлог
588,sorge,Substantiv,Заботы,существительное
587,rote,Adjektiv,Покраснение,прилагательное
587,Stil,Substantiv,Стиль,существительное
587,Hosen,Substantiv,Брюки,существительное
587,Geräusch,Substantiv,Шум,существительное
586,Cousin,Substantiv,Двоюродный брат,существительное
586,wehtun,Verb,Повредить,глагол
586,Verschwinden,Verb,Пропадать,глагол
585,verlangen,Verb,Требовать,глагол
585,wird's,Verb,Это будет,глагол
584,for,Präposition,Для,предлог
584,zusehen,Verb,Смотреть,глагол
584,Versuch,Substantiv,Пытаться,существительное
584,Station,Substantiv,Станция,существительное
583,Deiner,Possessivpronomen,Ваш,притяжательное местоимение
583,seitdem,Präposition,С,предлог
583,schreibe,Verb,Писать,глагол
582,Lucy,Eigenname,Люси,имя собственное
582,betrogen,Verb,Обманул,глагол
581,anderem,Pronomen,Другой,местоимение
581,Reaktion,Substantiv,Реакция,существительное
581,nannte,Verb,Называется,глагол
581,erfolgreich,Adjektiv,Успешный,прилагательное
581,Beweg,Substantiv,Двигаться,существительное
580,aufregend,Adjektiv,Захватывающий,прилагательное
580,Simon,Eigenname,Саймон,имя собственное
579,glaubte,Verb,Верил,глагол
579,Whoa,Interjektion,Вау,междометие
579,Turtle,Substantiv,Черепаха,существительное
579,Tempel,Substantiv,Храм,существительное
579,Teams,Substantiv,Команды,существительное
579,setze,Verb,Набор,глагол
579,Linie,Substantiv,Линия,существительное
579,Lincoln,Eigenname,Линкольн,имя собственное
579,heilen,Verb,Лечить,глагол
579,feuren,Verb,Огонь,глагол
578,Casey,Eigenname,Кейси,имя собственное
578,Scheint,Verb,Появляется,глагол
578,Liebes,Adjektiv,Дорогой,прилагательное
578,Geburt,Substantiv,Рождение,существительное
577,Brauchst,Verb,Нуждаться,глагол
577,unterschreiben,Verb,Знак,глагол
577,Schulden,Substantiv,Долги,существительное
577,Larry,Eigenname,Ларри,имя собственное
577,hau,Interjektion,Хе-хе,междометие
577,Gewissen,Substantiv,Совесть,существительное
577,Ethan,Eigenname,Итан,имя собственное
576,erfunden,Verb,Изобретенный,глагол
576,Sterne,Substantiv,Звезды,существительное
576,Planet,Substantiv,Планета,существительное
576,Internet,Substantiv,Интернет,существительное
575,dritte,Adjektiv,Третий,прилагательное
575,Möglichkeiten,Substantiv,Возможности,существительное
